101.382,98.169,93.329,82.77,56.956,8.086
101.393,98.169,93.372,82.838,57.072,8.138
101.398,98.193,93.394,82.927,57.195,8.174
101.41,98.216,93.423,83.003,57.314,8.22
101.393,98.206,93.442,83.066,57.419,8.273
101.382,98.21,93.457,83.128,57.516,8.319
101.375,98.203,93.488,83.189,57.626,8.359
101.385,98.221,93.524,83.276,57.745,8.406
101.376,98.215,93.533,83.334,57.846,8.444
101.364,98.221,93.556,83.395,57.95,8.493
101.366,98.239,93.582,83.458,58.054,8.556
101.355,98.228,93.607,83.517,58.157,8.595
101.36,98.239,93.623,83.586,58.273,8.647
101.358,98.251,93.636,83.65,58.376,8.681
101.343,98.253,93.661,83.705,58.476,8.739
101.337,98.257,93.686,83.772,58.594,8.781
101.332,98.256,93.701,83.829,58.687,8.83
101.334,98.276,93.729,83.92,58.803,8.885
101.328,98.277,93.762,83.986,58.907,8.939
101.332,98.274,93.777,84.044,59.026,9
101.317,98.279,93.791,84.094,59.14,9.041
101.323,98.293,93.822,84.166,59.254,9.102
101.315,98.297,93.855,84.244,59.37,9.161
101.314,98.303,93.884,84.303,59.474,9.212
101.308,98.314,93.904,84.377,59.601,9.262
101.303,98.323,93.913,84.436,59.703,9.314
101.305,98.335,93.941,84.502,59.81,9.366
101.292,98.335,93.976,84.564,59.929,9.428
101.286,98.328,93.991,84.641,60.042,9.485
101.285,98.344,94.008,84.694,60.146,9.547
101.282,98.358,94.031,84.758,60.245,9.595
101.276,98.358,94.054,84.825,60.35,9.657
101.279,98.36,94.093,84.895,60.466,9.709
101.277,98.375,94.107,84.967,60.574,9.756
101.27,98.389,94.133,85.034,60.684,9.821
101.268,98.389,94.153,85.092,60.796,9.883
101.257,98.392,94.174,85.143,60.904,9.927
101.262,98.395,94.203,85.211,61.021,9.987
101.257,98.401,94.226,85.277,61.131,10.051
101.251,98.41,94.257,85.329,61.243,10.112
101.247,98.418,94.267,85.387,61.348,10.168
101.241,98.428,94.287,85.458,61.459,10.225
101.227,98.422,94.307,85.509,61.565,10.283
101.233,98.431,94.333,85.574,61.667,10.347
101.228,98.448,94.362,85.646,61.786,10.413
101.227,98.448,94.4,85.716,61.902,10.487
101.219,98.45,94.406,85.776,62.015,10.542
101.237,98.466,94.435,85.849,62.134,10.609
101.21,98.463,94.446,85.889,62.239,10.666
101.193,98.468,94.466,85.948,62.341,10.736
