99.933,99.577
99.933,99.573
99.931,99.574
99.922,99.561
99.913,99.551
99.916,99.556
99.911,99.548
99.899,99.536
99.893,99.529
99.875,99.51
99.875,99.509
99.867,99.503
99.852,99.483
99.841,99.467
99.846,99.463
99.835,99.451
99.818,99.429
99.817,99.426
99.806,99.416
99.791,99.4
99.782,99.391
99.776,99.377
99.76,99.359
99.756,99.348
99.745,99.338
99.727,99.312
99.719,99.307
99.699,99.286
99.701,99.271
99.68,99.245
99.655,99.207
99.632,99.194
99.612,99.165
99.603,99.146
99.58,99.11
99.565,99.089
99.547,99.055
99.53,99.031
99.513,99.005
99.498,98.99
99.486,98.973
99.475,98.969
99.481,98.972
99.466,98.961
99.471,98.967
99.481,98.988
99.484,98.994
99.495,99.005
99.493,99.019
99.513,99.036
99.527,99.054
99.544,99.08
99.557,99.109
99.58,99.132
99.58,99.156
99.591,99.171
99.605,99.199
99.619,99.223
99.648,99.254
99.657,99.277
99.684,99.315
99.704,99.347
99.707,99.365
99.739,99.405
99.759,99.431
99.77,99.46
99.786,99.493
99.802,99.524
99.812,99.545
99.837,99.585
99.866,99.615
99.881,99.641
99.89,99.664
99.916,99.696
99.933,99.728
99.95,99.756
99.956,99.773
99.965,99.792
99.982,99.818
99.998,99.844
100.006,99.861
100.02,99.886
100.034,99.908
100.046,99.921
100.055,99.93
100.075,99.954
100.07,99.969
100.084,99.994
100.096,100.008
100.098,100.017
100.117,100.047
100.125,100.06
100.122,100.052
100.122,100.066
100.128,100.093
100.133,100.095
100.133,100.092
100.148,100.114
100.143,100.116
100.156,100.122
100.156,100.127
100.151,100.134
100.153,100.134
100.153,100.14
100.16,100.15
100.168,100.153
100.156,100.156
100.156,100.153
100.151,100.143
100.168,100.16
100.157,100.148
100.148,100.15
100.145,100.143
100.153,100.154
100.146,100.156
100.153,100.15
100.145,100.146
100.15,100.153
100.146,100.151
100.143,100.146
100.142,100.14
100.133,100.13
100.133,100.14
100.125,100.133
100.125,100.124
100.119,100.125
100.114,100.119
100.119,100.119
100.107,100.11
100.104,100.116
100.104,100.124
100.11,100.116
100.113,100.107
100.104,100.105
100.099,100.116
100.093,100.099
100.087,100.099
100.102,100.101
100.111,100.108
100.089,100.098
100.089,100.092
100.089,100.093
100.09,100.087
100.082,100.084
100.081,100.089
100.095,100.087
100.076,100.089
100.098,100.105
100.093,100.104
100.081,100.09
100.07,100.085
100.064,100.092
100.078,100.09
100.066,100.073
100.034,100.052
100.07,100.081
100.09,100.087
100.053,100.063
100.02,100.038
100.035,100.053
100.085,100.098
100.069,100.084
100.023,100.058
100.011,100.032
100.021,100.04
100.031,100.035
100.027,100.038
100.04,100.056
100.043,100.063
100.034,100.052
100.02,100.04
99.998,100.011
99.988,99.989
99.985,99.994
99.989,100
99.983,99.992
99.983,99.988
99.986,99.995
99.956,99.977
99.976,99.985
99.973,99.989
99.971,99.974
100.005,100.003
