100.182,100.549,99.118,99.304
100.179,100.552,99.133,99.318
100.183,100.549,99.146,99.336
100.179,100.554,99.146,99.339
100.188,100.569,99.167,99.356
100.200,100.572,99.179,99.373
100.206,100.563,99.190,99.384
100.195,100.566,99.190,99.390
100.200,100.572,99.213,99.397
100.209,100.569,99.203,99.400
100.206,100.571,99.217,99.400
100.192,100.551,99.203,99.400
100.201,100.563,99.229,99.417
100.208,100.572,99.239,99.426
100.201,100.562,99.239,99.423
100.201,100.543,99.236,99.425
100.197,100.542,99.228,99.417
100.180,100.528,99.223,99.425
100.185,100.519,99.228,99.420
100.171,100.510,99.232,99.414
100.166,100.502,99.226,99.413
100.146,100.493,99.214,99.399
100.151,100.488,99.222,99.396
100.151,100.481,99.216,99.396
100.136,100.467,99.210,99.388
100.124,100.450,99.194,99.368
100.111,100.439,99.182,99.359
100.114,100.435,99.179,99.356
100.104,100.430,99.191,99.362
100.095,100.409,99.185,99.348
100.092,100.407,99.181,99.358
100.089,100.401,99.173,99.350
100.081,100.398,99.176,99.353
100.072,100.389,99.176,99.338
100.073,100.386,99.178,99.344
100.072,100.380,99.171,99.339
100.067,100.369,99.170,99.327
100.056,100.360,99.174,99.329
100.058,100.365,99.182,99.333
100.060,100.359,99.181,99.341
100.053,100.348,99.176,99.335
100.050,100.348,99.179,99.336
100.067,100.351,99.202,99.345
100.049,100.343,99.190,99.338
100.058,100.349,99.202,99.352
100.044,100.339,99.190,99.345
100.043,100.333,99.193,99.347
100.044,100.339,99.200,99.353
100.049,100.336,99.205,99.364
100.050,100.331,99.203,99.364
100.050,100.320,99.207,99.361
100.046,100.313,99.208,99.365
100.050,100.331,99.225,99.380
100.056,100.325,99.231,99.377
100.049,100.320,99.231,99.385
100.050,100.328,99.240,99.388
100.052,100.333,99.245,99.399
100.063,100.334,99.261,99.409
100.049,100.323,99.255,99.406
100.044,100.317,99.260,99.405
100.056,100.327,99.272,99.417
100.055,100.331,99.275,99.416
100.049,100.314,99.268,99.417
100.056,100.323,99.284,99.426
100.056,100.314,99.280,99.425
100.050,100.319,99.287,99.429
100.056,100.325,99.301,99.443
100.064,100.323,99.312,99.449
100.063,100.317,99.312,99.451
100.066,100.320,99.316,99.457
100.058,100.308,99.315,99.454
100.055,100.316,99.318,99.461
100.061,100.316,99.323,99.463
100.061,100.317,99.332,99.464
100.066,100.328,99.344,99.480
100.072,100.322,99.350,99.478
100.067,100.316,99.345,99.487
100.070,100.319,99.352,99.490
100.076,100.323,99.370,99.504
100.079,100.320,99.373,99.500
100.075,100.320,99.373,99.503
100.076,100.320,99.379,99.512
100.072,100.320,99.382,99.512
100.075,100.319,99.393,99.525
100.082,100.327,99.405,99.538
100.079,100.322,99.403,99.529
100.084,100.320,99.414,99.542
100.085,100.330,99.417,99.548
100.078,100.320,99.414,99.542
100.075,100.310,99.420,99.544
100.079,100.317,99.428,99.551
100.087,100.319,99.429,99.556
100.089,100.325,99.438,99.565
100.098,100.323,99.448,99.579
100.105,100.337,99.467,99.586
100.110,100.336,99.478,99.596
100.114,100.340,99.483,99.597
100.117,100.348,99.495,99.612
100.122,100.349,99.496,99.617
100.128,100.354,99.512,99.632
100.121,100.348,99.512,99.628
100.131,100.359,99.518,99.643
100.128,100.354,99.524,99.644
100.124,100.348,99.519,99.641
100.128,100.351,99.529,99.654
100.127,100.348,99.535,99.648
100.124,100.346,99.536,99.649
100.127,100.348,99.533,99.660
100.125,100.349,99.536,99.652
100.122,100.345,99.538,99.655
100.114,100.337,99.539,99.652
100.108,100.331,99.533,99.651
100.108,100.333,99.541,99.661
100.099,100.320,99.533,99.651
100.107,100.319,99.539,99.651
100.111,100.322,99.548,99.660
100.110,100.322,99.551,99.667
100.102,100.310,99.544,99.663
100.110,100.323,99.554,99.673
100.104,100.319,99.553,99.669
100.102,100.311,99.561,99.675
100.110,100.323,99.559,99.683
100.110,100.317,99.573,99.683
100.114,100.314,99.571,99.686
100.107,100.310,99.579,99.684
100.110,100.314,99.579,99.684
100.113,100.319,99.585,99.699
100.108,100.317,99.590,99.698
100.108,100.310,99.593,99.696
100.117,100.319,99.602,99.706
100.117,100.319,99.600,99.709
100.113,100.319,99.603,99.706
100.117,100.316,99.614,99.715
100.116,100.307,99.611,99.709
100.121,100.316,99.611,99.722
100.121,100.327,99.622,99.733
100.119,100.320,99.629,99.730
100.110,100.307,99.615,99.733
100.108,100.308,99.625,99.728
100.121,100.314,99.629,99.741
100.113,100.310,99.641,99.747
100.124,100.305,99.643,99.753
100.128,100.313,99.654,99.757
100.130,100.310,99.652,99.763
100.114,100.301,99.644,99.759
100.133,100.317,99.655,99.763
100.134,100.323,99.664,99.771
100.128,100.316,99.661,99.768
100.143,100.317,99.670,99.780
100.125,100.305,99.667,99.777
100.127,100.302,99.670,99.780
100.124,100.305,99.667,99.777
100.128,100.310,99.681,99.783
100.128,100.314,99.683,99.792
100.131,100.320,99.690,99.792
100.128,100.310,99.692,99.788
100.140,100.314,99.704,99.802
100.136,100.317,99.712,99.799
100.136,100.317,99.713,99.802
100.137,100.314,99.710,99.808
100.131,100.310,99.709,99.814
100.139,100.311,99.716,99.814
100.137,100.323,99.724,99.828
100.136,100.314,99.724,99.828
100.143,100.319,99.725,99.829
100.154,100.319,99.742,99.835
100.145,100.314,99.736,99.832
100.146,100.316,99.736,99.832
100.143,100.316,99.738,99.835
100.134,100.299,99.734,99.832
100.140,100.308,99.741,99.832
100.137,100.317,99.745,99.841
100.143,100.322,99.757,99.847
100.142,100.311,99.753,99.838
100.146,100.311,99.765,99.846
100.140,100.308,99.760,99.847
100.153,100.313,99.763,99.854
100.143,100.308,99.767,99.857
100.136,100.299,99.762,99.852
100.143,100.305,99.773,99.861
100.142,100.308,99.770,99.867
100.146,100.305,99.774,99.872
100.150,100.305,99.782,99.873
100.140,100.301,99.783,99.867
100.142,100.298,99.780,99.872
100.145,100.290,99.783,99.881
100.145,100.299,99.788,99.881
100.140,100.299,99.794,99.876
100.145,100.294,99.786,99.881
100.137,100.293,99.789,99.887
100.136,100.296,99.785,99.883
100.139,100.282,99.788,99.887
100.151,100.291,99.805,99.895
100.143,100.290,99.803,99.886
100.140,100.284,99.805,99.895
100.142,100.291,99.805,99.896
100.146,100.293,99.812,99.899
100.137,100.281,99.820,99.896
100.131,100.278,99.805,99.892
100.136,100.287,99.812,99.907
100.136,100.298,99.817,99.910
100.153,100.298,99.828,99.924
100.142,100.291,99.821,99.919
100.140,100.281,99.823,99.913
100.139,100.272,99.821,99.915
100.157,100.291,99.840,99.930
100.168,100.307,99.852,99.936
100.159,100.308,99.858,99.930
100.151,100.296,99.860,99.930
100.146,100.311,99.857,99.937
100.154,100.305,99.857,99.937
100.159,100.305,99.864,99.947
100.171,100.307,99.872,99.956
100.171,100.311,99.876,99.968
100.169,100.319,99.884,99.963
100.177,100.325,99.895,99.974
100.172,100.313,99.893,99.965
100.169,100.299,99.898,99.966
100.171,100.307,99.898,99.962
100.171,100.320,99.904,99.965
100.180,100.330,99.910,99.977
100.189,100.343,99.915,99.998
