93.668,80.048,47.307,35.988,0.621
93.698,80.127,47.459,36.124,0.638
93.719,80.203,47.603,36.253,0.650
93.741,80.283,47.758,36.392,0.665
93.764,80.354,47.906,36.525,0.681
93.799,80.441,48.065,36.665,0.697
93.829,80.525,48.218,36.807,0.714
93.846,80.603,48.370,36.945,0.732
93.871,80.685,48.528,37.090,0.751
93.903,80.766,48.686,37.239,0.769
93.938,80.849,48.842,37.379,0.786
93.953,80.916,48.991,37.518,0.806
93.987,81.007,49.161,37.671,0.824
94.012,81.091,49.326,37.816,0.845
94.038,81.166,49.478,37.958,0.865
94.067,81.255,49.643,38.112,0.885
94.098,81.340,49.806,38.266,0.906
94.128,81.415,49.963,38.405,0.928
94.153,81.496,50.124,38.557,0.951
94.188,81.581,50.287,38.712,0.972
94.220,81.668,50.453,38.867,0.995
94.249,81.754,50.620,39.018,1.019
94.279,81.839,50.786,39.174,1.044
94.308,81.923,50.957,39.333,1.068
94.339,82.011,51.128,39.494,1.096
94.363,82.092,51.300,39.653,1.122
94.392,82.179,51.466,39.816,1.146
94.421,82.262,51.637,39.983,1.176
94.452,82.349,51.816,40.147,1.204
94.492,82.437,51.993,40.315,1.231
94.518,82.524,52.170,40.488,1.265
94.543,82.610,52.341,40.651,1.294
94.563,82.689,52.509,40.810,1.324
94.603,82.773,52.681,40.976,1.357
94.637,82.860,52.852,41.141,1.387
94.669,82.941,53.020,41.304,1.419
94.693,83.020,53.198,41.475,1.454
94.716,83.098,53.365,41.637,1.485
94.734,83.176,53.520,41.789,1.518
94.774,83.270,53.694,41.957,1.552
94.801,83.351,53.857,42.117,1.584
94.820,83.423,54.018,42.274,1.622
94.858,83.504,54.187,42.435,1.656
94.888,83.583,54.352,42.599,1.691
94.913,83.661,54.515,42.755,1.730
94.945,83.745,54.686,42.923,1.767
94.963,83.809,54.843,43.080,1.805
94.992,83.891,55.014,43.248,1.845
95.013,83.966,55.176,43.413,1.884
95.038,84.044,55.341,43.576,1.924
95.071,84.128,55.508,43.742,1.967
95.102,84.212,55.687,43.916,2.010
95.134,84.299,55.862,44.096,2.054
95.158,84.375,56.030,44.261,2.100
95.175,84.450,56.195,44.426,2.142
95.198,84.526,56.357,44.595,2.190
95.235,84.607,56.535,44.775,2.235
95.256,84.682,56.700,44.940,2.283
95.274,84.750,56.859,45.102,2.330
95.313,84.836,57.039,45.277,2.379
95.335,84.915,57.204,45.451,2.429
95.354,84.985,57.368,45.612,2.478
95.381,85.060,57.538,45.781,2.533
95.404,85.130,57.697,45.938,2.582
95.421,85.201,57.855,46.103,2.632
95.454,85.275,58.023,46.277,2.686
95.476,85.353,58.186,46.446,2.736
95.502,85.428,58.345,46.616,2.791
95.526,85.501,58.510,46.786,2.850
95.549,85.570,58.675,46.957,2.910
95.575,85.645,58.847,47.128,2.968
95.595,85.718,59.015,47.301,3.027
95.612,85.791,59.174,47.473,3.087
95.639,85.861,59.346,47.644,3.151
95.668,85.947,59.521,47.829,3.215
95.697,86.023,59.700,48.007,3.282
95.720,86.093,59.866,48.184,3.354
95.737,86.165,60.042,48.366,3.421
95.767,86.237,60.217,48.549,3.490
95.799,86.319,60.387,48.732,3.560
95.824,86.401,60.561,48.912,3.636
95.840,86.473,60.722,49.084,3.706
95.857,86.542,60.890,49.261,3.780
95.880,86.607,61.050,49.432,3.853
95.897,86.671,61.215,49.605,3.926
95.917,86.743,61.382,49.782,4.004
95.937,86.810,61.543,49.954,4.079
95.959,86.888,61.716,50.133,4.160
95.978,86.958,61.882,50.310,4.236
95.998,87.032,62.047,50.488,4.317
96.030,87.111,62.219,50.671,4.401
96.045,87.175,62.389,50.858,4.488
96.075,87.241,62.556,51.036,4.575
96.098,87.318,62.727,51.221,4.668
96.124,87.410,62.903,51.410,4.758
96.159,87.485,63.080,51.604,4.851
96.176,87.555,63.248,51.782,4.939
96.207,87.631,63.426,51.973,5.038
96.230,87.700,63.602,52.167,5.139
96.266,87.781,63.779,52.359,5.237
96.292,87.865,63.965,52.562,5.344
96.318,87.944,64.151,52.760,5.449
96.347,88.016,64.320,52.948,5.551
96.368,88.095,64.494,53.137,5.661
96.382,88.162,64.665,53.331,5.768
96.417,88.242,64.854,53.528,5.879
96.445,88.318,65.030,53.723,5.994
